ProductID,Name,Condition,State,Price
2061,Product #2061,279586807-5,Minnesota,506.44
4036,Product #4036,138085488-1,District of Columbia,132.23
9986,Product #9986,511638873-5,South Carolina,638.06
4891,Product #4891,572088562-5,Missouri,965.34
8248,Product #8248,199921804-3,Minnesota,601.22
9311,Product #9311,946731130-5,Utah,581.29
6351,Product #6351,420673587-5,Virginia,712.67
5028,Product #5028,091629574-5,Ohio,158.13
6855,Product #6855,968361139-7,Pennsylvania,107.77
8886,Product #8886,511783607-3,New Jersey,77.41
6493,Product #6493,545616363-2,New York,688.84
6981,Product #6981,680479976-3,Oklahoma,682.73
4467,Product #4467,313492364-5,Colorado,502.48
8415,Product #8415,374214663-7,Texas,40.10
7814,Product #7814,116223174-2,Iowa,350.85
1853,Product #1853,244004334-6,Arizona,47.85
582,Product #582,034204506-7,Arizona,538.38
9016,Product #9016,522736103-7,Florida,318.81
6067,Product #6067,764669268-9,Alabama,994.64
4779,Product #4779,279405881-9,Alabama,710.21
6533,Product #6533,365645368-3,Virginia,978.51
6194,Product #6194,183718802-5,Indiana,837.41
9305,Product #9305,334092838-X,Virginia,730.07
485,Product #485,103101872-7,Ohio,878.66
5060,Product #5060,218376909-2,Texas,669.49
5981,Product #5981,399746285-2,Illinois,420.38
6229,Product #6229,153198436-3,Georgia,197.36
5755,Product #5755,430685638-0,New York,877.64
3906,Product #3906,398049578-7,Oklahoma,959.30
2517,Product #2517,198343010-2,Virginia,520.93
9598,Product #9598,179429330-2,California,491.12
1069,Product #1069,220292929-0,Rhode Island,767.43
2469,Product #2469,602876118-4,New York,92.30
7981,Product #7981,687457185-0,Illinois,530.43
2295,Product #2295,007761679-0,Minnesota,402.73
6506,Product #6506,410144646-6,Texas,311.84
9047,Product #9047,975773121-8,Indiana,85.35
2401,Product #2401,667984386-3,Texas,777.37
8505,Product #8505,729691456-4,Oregon,272.34
8548,Product #8548,485285314-2,Louisiana,738.80
7623,Product #7623,890359408-8,Virginia,10.79
132,Product #132,537085679-6,Massachusetts,430.60
5441,Product #5441,812357441-X,California,300.37
4816,Product #4816,809802993-X,California,637.93
8268,Product #8268,638323824-8,District of Columbia,805.57
5618,Product #5618,437791354-9,Missouri,581.82
9186,Product #9186,042259766-X,Oklahoma,295.50
1138,Product #1138,092042077-X,Virginia,471.32
3702,Product #3702,769104727-4,Massachusetts,715.27
3476,Product #3476,568554547-9,Michigan,172.51
2265,Product #2265,247214509-8,Oregon,583.59
9440,Product #9440,332310978-3,Tennessee,210.96
3079,Product #3079,661066373-4,Georgia,862.19
3681,Product #3681,095532139-5,Florida,356.27
6188,Product #6188,749372981-6,California,36.05
9661,Product #9661,096979178-X,Texas,370.20
4242,Product #4242,123582993-6,Colorado,773.10
773,Product #773,794142760-5,Nevada,156.63
3840,Product #3840,444065031-7,Indiana,631.27
6403,Product #6403,469845425-5,Alabama,829.27
9752,Product #9752,271369522-8,Florida,750.05
5144,Product #5144,272250501-0,Pennsylvania,219.33
1277,Product #1277,984602347-2,California,902.29
1441,Product #1441,156370791-8,Nevada,311.77
1730,Product #1730,771738404-3,New York,321.03
6748,Product #6748,798853176-X,California,667.96
1435,Product #1435,811802974-3,Nevada,95.20
9462,Product #9462,074440768-0,New York,703.85
2010,Product #2010,791153508-6,Kentucky,141.65
2550,Product #2550,071278430-6,California,297.58
3872,Product #3872,182720967-4,Colorado,729.91
5246,Product #5246,615227949-6,South Carolina,186.73
6548,Product #6548,423916700-0,Ohio,101.25
9576,Product #9576,678475788-2,Minnesota,239.41
1139,Product #1139,386820240-4,Texas,235.70
8355,Product #8355,530975376-1,Kansas,361.42
1698,Product #1698,817883282-8,Iowa,277.28
6076,Product #6076,506646437-9,Florida,977.62
8097,Product #8097,213347230-4,North Carolina,112.06
8866,Product #8866,486333324-2,California,612.19
5948,Product #5948,072532954-8,Oklahoma,226.21
3872,Product #3872,411090792-6,Florida,733.27
9328,Product #9328,228784555-0,Maryland,133.71
575,Product #575,141956761-6,Arizona,424.93
9134,Product #9134,823597005-8,Nebraska,29.53
5360,Product #5360,755888877-8,Alabama,57.66
9615,Product #9615,452957346-X,Washington,844.91
3772,Product #3772,789426116-5,New Jersey,575.14
709,Product #709,032138528-4,Minnesota,950.09
5488,Product #5488,347544599-9,Texas,671.18
8612,Product #8612,728799850-5,Louisiana,35.51
2248,Product #2248,122619240-8,Texas,363.26
1411,Product #1411,360150439-1,Pennsylvania,829.15
8990,Product #8990,283432150-7,Texas,656.88
8333,Product #8333,994625114-0,Delaware,367.24
5621,Product #5621,990012686-6,Washington,733.06
3677,Product #3677,965806933-9,California,266.20
3010,Product #3010,868167288-6,Kentucky,309.70
581,Product #581,696552686-6,West Virginia,803.12
9507,Product #9507,892046419-7,Ohio,274.42
9789,Product #9789,462439100-4,Kansas,60.32
5849,Product #5849,554375516-3,Texas,475.13
2025,Product #2025,069374057-4,Alaska,282.79
5473,Product #5473,727537825-6,New York,640.66
1060,Product #1060,500406680-9,Florida,845.40
178,Product #178,894293011-5,California,736.43
3874,Product #3874,995213825-3,Florida,584.57
7330,Product #7330,969720217-6,California,931.74
4641,Product #4641,392937187-1,Massachusetts,683.26
1773,Product #1773,924878583-2,California,974.71
8761,Product #8761,073960327-2,Colorado,288.30
6103,Product #6103,036262310-4,Michigan,519.64
4396,Product #4396,659280708-3,Virginia,368.05
9133,Product #9133,554854070-X,Michigan,542.03
4164,Product #4164,744931215-8,California,844.42
8118,Product #8118,426658096-7,Minnesota,14.93
8776,Product #8776,520892047-6,Minnesota,717.26
2401,Product #2401,570548706-1,Pennsylvania,107.60
4573,Product #4573,607119861-5,Pennsylvania,784.08
6364,Product #6364,070768018-2,California,207.58
9821,Product #9821,439292094-1,Arizona,207.07
2398,Product #2398,045894109-3,Pennsylvania,779.78
8363,Product #8363,225144709-1,Illinois,441.87
3760,Product #3760,015902611-3,California,156.32
9968,Product #9968,171801357-4,Louisiana,179.93
1277,Product #1277,083638231-5,West Virginia,478.60
7526,Product #7526,549096352-2,California,965.29
4139,Product #4139,095202432-2,Texas,70.50
2172,Product #2172,377669702-4,Virginia,161.20
6572,Product #6572,110214958-6,Oregon,461.53
876,Product #876,382484132-0,Virginia,618.81
8241,Product #8241,983694100-2,District of Columbia,261.27
7511,Product #7511,023179247-6,Virginia,360.85
6489,Product #6489,107133376-3,Illinois,779.65
609,Product #609,743318162-8,Texas,531.88
7073,Product #7073,285233604-9,New York,595.52
9107,Product #9107,646447604-1,Louisiana,426.62
7966,Product #7966,042845472-0,Tennessee,790.02
1426,Product #1426,183120309-X,Texas,510.60
6079,Product #6079,792685347-X,Washington,23.93
3632,Product #3632,407434591-9,New York,723.09
3190,Product #3190,667258553-2,Tennessee,205.00
6174,Product #6174,097566931-1,Texas,257.10
2896,Product #2896,134527394-0,District of Columbia,653.94
7723,Product #7723,314625631-2,Virginia,77.60
7644,Product #7644,200897588-6,Ohio,47.69
7817,Product #7817,628744169-0,Florida,992.40
9143,Product #9143,877707881-0,Michigan,393.43
9394,Product #9394,870142810-1,District of Columbia,92.71
3488,Product #3488,831719047-1,Illinois,793.36
341,Product #341,415113441-7,Florida,613.79
6084,Product #6084,276003786-X,Virginia,20.65
6601,Product #6601,220755871-1,New York,315.37
413,Product #413,638814485-3,Illinois,382.14
5742,Product #5742,452934823-7,New Mexico,584.05
9307,Product #9307,153219042-5,Delaware,464.96
7386,Product #7386,505441039-2,Virginia,69.82
9004,Product #9004,963271423-7,Massachusetts,35.16
4917,Product #4917,788020485-7,Kansas,851.11
9446,Product #9446,023474538-X,Ohio,745.13
6502,Product #6502,793021710-8,West Virginia,363.62
6212,Product #6212,410573288-9,New York,687.20
5751,Product #5751,603430516-0,New York,699.39
5019,Product #5019,888130490-2,Colorado,625.75
5387,Product #5387,243138246-X,Arkansas,24.44
3376,Product #3376,427363347-7,Missouri,749.54
7815,Product #7815,560744737-5,Texas,862.99
9238,Product #9238,404634747-3,Mississippi,479.10
6366,Product #6366,738363059-9,New Mexico,33.70
5973,Product #5973,690082068-9,Kansas,168.64
6742,Product #6742,103228165-0,District of Columbia,247.47
4778,Product #4778,841441831-7,Texas,368.63
6194,Product #6194,768051234-5,Texas,518.39
4792,Product #4792,771484641-0,Ohio,584.26
4615,Product #4615,939952457-4,Illinois,174.48
6451,Product #6451,503491348-8,Texas,971.06
958,Product #958,113302105-0,Texas,814.40
7485,Product #7485,720169566-5,Indiana,366.99
